,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GE,GOOG,GOOGL,JPM,MSFT,TSLA,V,AAPL,AMZN,FB,GE,GOOG,GOOGL,JPM,MSFT,TSLA,V
Date,,,,,,,,,,,,,,,,,,,,
2010-02-11,6.092190265655518,120.08999633789062,,89.63323974609375,267.198486328125,268.4684753417969,28.878448486328125,21.75889778137207,,19.621498107910156,550345600,8343500,,8696571,4838067,4815180,33830600,65993700,,18044800
2010-02-12,6.144628524780273,119.66000366210938,,88.3827896118164,265.5646057128906,266.8268127441406,28.826635360717773,21.611879348754883,,19.53852653503418,655468800,8073500,,9945403,4576490,4554841,38051100,81117200,,22114800
2010-02-16,6.237234592437744,117.52999877929688,,91.16785430908203,269.6393127441406,270.9209289550781,29.65554428100586,22.03945541381836,,19.792034149169922,543737600,8932700,,9027824,7336195,7301491,46425300,51935600,,16065600
2010-02-17,6.211170196533203,116.30999755859375,,91.7930679321289,268.10009765625,269.3743591308594,29.633337020874023,22.226036071777344,,19.916492462158203,436396800,8944800,,7872007,4074616,4055341,34644100,45882900,,14976800
2010-02-18,6.222822666168213,118.08000183105469,,92.30461120605469,270.5957336425781,271.88189697265625,29.90715789794922,22.521446228027344,,20.040939331054688,422825200,9800100,,6153355,4691319,4669126,31809500,42856500,,15289200
2010-02-19,6.184184551239014,117.5199966430664,,91.90674591064453,269.3703308105469,270.6506652832031,29.62594223022461,22.365970611572266,,20.006372451782227,415469600,7115600,,8476208,5125339,5101094,40290200,44451800,,13672000
2010-02-22,6.145852565765381,118.01000213623047,,92.3614501953125,270.38653564453125,271.6716613769531,30.232810974121094,22.33486557006836,,20.029409408569336,390563600,6807300,,5848440,4305277,4284911,43898900,36707100,,11572800
2010-02-23,6.042819499969482,117.23999786376953,,90.65630340576172,266.53594970703125,267.80279541015625,29.51491928100586,22.023902893066406,,19.847349166870117,575094800,7068200,,8238243,5766734,5739455,52233100,52266200,,19129200
2010-02-24,6.153213024139404,119.72000122070312,,91.62256622314453,264.74267578125,266.0010070800781,30.232810974121094,22.257122039794922,,19.73442268371582,460566400,7389900,,7364578,4670641,4648547,44645000,43165900,,16210000
2010-02-25,6.194303035736084,118.19999694824219,,91.05065155029297,262.2320861816406,263.4784851074219,30.0773868560791,22.233808517456055,,19.642242431640625,665126000,9533400,,8237385,6643207,6611782,46718100,48735300,,14140800
2010-02-26,6.274646759033203,118.4000015258789,,91.8513412475586,262.4164123535156,263.6636657714844,31.061710357666016,22.288219451904297,,19.65376091003418,507460800,5721600,,7873372,4113963,4094501,67699100,40370600,,12476400
2010-03-01,6.408652305603027,124.54000091552734,,90.93624877929688,265.35040283203125,266.6116027832031,30.95812225341797,22.560314178466797,,20.008670806884766,550093600,13296500,,8163779,4492576,4471324,34606800,43805400,,13495200
2010-03-02,6.404358863830566,125.52999877929688,,90.93624877929688,269.519775390625,270.8008117675781,30.802684783935547,22.124963760375977,,19.92340087890625,566546400,12097500,,6836388,8746261,8704886,33891600,93123900,,12901200
2010-03-03,6.4190778732299805,125.88999938964844,,91.67974090576172,271.6418151855469,272.93292236328125,30.736074447631836,22.124963760375977,,20.004060745239258,372052800,6440400,,10896262,6201960,6172621,27562500,48442100,,13658000
2010-03-04,6.461395263671875,128.52999877929688,,92.13731384277344,276.259521484375,277.57257080078125,31.024696350097656,22.257122039794922,,20.059377670288086,366041200,7509700,,6127186,6391467,6361232,25450700,42890600,,14576800
2010-03-05,6.714073657989502,128.91000366210938,,93.50991821289062,281.0515441894531,282.38739013671875,31.683393478393555,22.226036071777344,,20.39815330505371,899620400,6769300,,8473907,7853728,7816576,34790800,56001800,,19503600
2010-03-08,6.718059539794922,130.11000061035156,,93.0523681640625,280.1897888183594,281.5215148925781,31.520566940307617,22.257122039794922,,20.8867244720459,429889600,5605900,,6977997,4790690,4768027,28524900,39414500,,31258400
2010-03-09,6.8388800621032715,128.82000732421875,,94.31061553955078,279.0490417480469,280.3753662109375,31.39476203918457,22.38928985595703,,20.776111602783203,920259200,6070800,,10879128,6377013,6346847,37107100,50271600,,36690800
2010-03-10,6.894689083099365,130.50999450683594,,94.42501831054688,287.148681640625,288.5135192871094,31.772201538085938,22.521446228027344,,21.091838836669922,596218000,5625700,,8819642,11352192,11298490,40903700,44891400,,28438800
2010-03-11,6.914927005767822,133.5800018310547,,94.2534408569336,289.48492431640625,290.8608703613281,31.95722007751465,22.6846981048584,,21.373001098632812,405700400,7240800,,8437715,8498335,8458133,30119600,35349700,,55125200
2010-03-12,6.948659420013428,131.82000732421875,,97.45622253417969,288.68792724609375,290.06005859375,31.935028076171875,22.754669189453125,,21.490537643432617,416323600,6150800,,14673802,5527441,5501293,31367300,31700200,,28641200
2010-03-15,6.8640241622924805,131.1300048828125,,98.88602447509766,280.5384826660156,281.87188720703125,31.87581443786621,22.77021598815918,,21.296955108642578,493502800,6329200,,15333643,9342688,9298492,29142000,37512000,,20734000
2010-03-16,6.8827290534973145,131.7899932861328,,103.34706115722656,281.5447082519531,282.88287353515625,32.001651763916016,22.832406997680664,,21.121795654296875,446908000,4132500,,29714243,6888724,6856137,28553800,36723500,,19068000
2010-03-17,6.872610569000244,131.33999633789062,,103.17547607421875,281.7240295410156,283.06304931640625,32.40867614746094,23.034528732299805,,21.089536666870117,450956800,4358800,,20864974,6668100,6636557,32918800,50385700,,14785200
2010-03-18,6.888862609863281,132.75999450683594,,104.03339385986328,282.1424560546875,283.4834899902344,32.29768753051758,23.01898956298828,,20.771503448486328,342109600,5021300,,11507002,3567723,3550846,26012000,43845200,,18766000
2010-03-19,6.8152689933776855,130.35000610351562,,103.34706115722656,278.95440673828125,280.2802734375,32.15706253051758,23.00343894958496,,20.474206924438477,559445600,8905000,,14923558,9624340,9578812,37014400,81332100,,24224000
2010-03-22,6.891929626464844,130.47000122070312,,103.34706115722656,277.7090759277344,279.0290222167969,32.371681213378906,23.011213302612305,,20.566394805908203,456419600,5383400,,8442291,8039622,8001590,23257200,37718200,,16674400
2010-03-23,7.002630710601807,129.25999450683594,,104.83405303955078,273.4749450683594,274.7747802734375,32.99336242675781,23.228883743286133,,20.736928939819336,602431200,4213100,,13985413,11043840,10991597,33735700,42026600,,13516400
2010-03-24,7.033599376678467,128.0399932861328,,105.52037811279297,277.6243896484375,278.9439392089844,33.25978469848633,23.05008316040039,,20.45345687866211,597780400,4696400,,16151343,13179616,13117270,35849200,33987700,,15611600
2010-03-25,6.950192928314209,134.72999572753906,,104.66246795654297,280.3890380859375,281.7217102050781,33.25978469848633,23.3299503326416,,20.836034774780273,542284400,16209600,,12696892,7891268,7853938,45019400,73168700,,20353600
2010-03-26,7.080520153045654,135.05999755859375,,104.89125061035156,280.2944030761719,281.6266174316406,33.31901168823242,23.057851791381836,,20.79915428161621,640875200,6565700,,10969465,5412612,5387008,39727000,55595500,,13536000
2010-03-29,7.126206398010254,135.1199951171875,,105.23440551757812,280.1748352050781,281.5065002441406,33.20058822631836,23.00343894958496,,20.796850204467773,540744400,4626900,,10909184,6232273,6202791,30628400,33336000,,11134400
2010-03-30,7.232311248779297,136.5800018310547,,104.66246795654297,282.296875,283.6386413574219,32.99336242675781,23.143373489379883,,20.97200584411621,527310000,6192700,,6911931,3970627,3951844,30296300,34954800,,16330800
2010-03-31,7.206245422363281,135.77000427246094,,104.090576171875,282.5011291503906,283.8438415527344,33.11918640136719,22.77021598815918,,20.97891616821289,430659600,4600600,,7698145,6084320,6055538,39043000,63760000,,12504400
2010-04-01,7.23599100112915,131.80999755859375,,104.83405303955078,283.3379821777344,284.6846923828125,33.47481155395508,22.669151306152344,,21.32921600341797,603145200,8785800,,5912140,4221163,4201195,23894600,74768100,,17464400
2010-04-05,7.313262939453125,131.49000549316406,,105.97791290283203,284.4388427734375,285.7908020019531,33.593360900878906,22.754669189453125,,21.31078338623047,684507600,5816500,,7264322,3817255,3799197,21342400,34331200,,15363200
2010-04-06,7.34546422958374,135.55999755859375,,106.37824249267578,283.049072265625,284.3944091796875,33.96382141113281,22.793535232543945,,21.29465103149414,447017200,7950300,,7033845,4135644,4116080,28192100,47366800,,13813600
2010-04-07,7.37796688079834,134.8699951171875,,105.80634307861328,280.7178039550781,282.05206298828125,33.57855224609375,22.81686019897461,,20.905166625976562,628502000,5945400,,7860346,5181348,5156838,28890100,58318800,,14750400
2010-04-08,7.358036518096924,140.9600067138672,,106.14948272705078,282.6854248046875,284.0290222167969,33.904544830322266,23.25998306274414,,21.084930419921875,572989200,12689100,,7877077,3909599,3891105,28869900,63713800,,10770000
2010-04-09,7.414458274841309,140.05999755859375,,105.92072296142578,282.05279541015625,283.3934020996094,34.06754684448242,23.58649253845215,,21.32230567932129,334182800,6011100,,7099651,4128617,4109087,22881200,54752500,,9567200
2010-04-12,7.42979097366333,141.1999969482422,,107.00738525390625,285.295654296875,286.6516418457031,34.18611526489258,23.570940017700195,,21.476716995239258,333026400,5445300,,9321065,4722435,4700095,24645900,37068800,,9323200
2010-04-13,7.434083461761475,140.16000366210938,,108.37999725341797,292.2894287109375,293.6786804199219,33.98604965209961,23.672008514404297,,21.384523391723633,306210800,4785500,,12036063,7853929,7816775,27988900,41374600,,11436000
2010-04-14,7.534051895141602,144.27999877929688,,110.66773223876953,293.4002685546875,294.7947998046875,35.364166259765625,23.95965003967285,,21.723308563232422,404076400,7900300,,10654670,6830908,6798595,72533100,68941200,,17329200
2010-04-15,7.633100509643555,145.82000732421875,,111.52558898925781,296.53851318359375,297.94793701171875,35.42344284057617,23.998517990112305,,21.767086029052734,376784800,7829600,,13405847,13574290,13510076,45412100,52745400,,20639200
2010-04-16,7.586488246917725,142.1699981689453,,108.49437713623047,274.04779052734375,275.350341796875,33.74896240234375,23.843034744262695,,21.62881851196289,750545600,8396800,,22408737,24562723,24446529,121203900,88703100,,18766400
2010-04-19,7.576371669769287,142.42999267578125,,108.32279968261719,274.02288818359375,275.3253173828125,33.63041687011719,24.13068199157715,,21.460580825805664,566924400,6022000,,10160306,7817191,7780212,72136600,64970300,,12586400
2010-04-20,7.500319957733154,144.1999969482422,,108.66596984863281,276.4836730957031,277.79779052734375,33.99345779418945,24.379446029663086,,21.674911499023438,738326400,4311700,,7496645,5977120,5948845,39310700,52199500,,9090400
2010-04-21,7.948949813842773,146.42999267578125,,108.83751678466797,276.11505126953125,277.42742919921875,33.60076904296875,24.356115341186523,,21.462879180908203,982391200,7374400,,7592910,4800928,4778217,46320600,55343100,,11365600
2010-04-22,8.171268463134766,150.08999633789062,,108.37999725341797,272.5085754394531,273.8038024902344,33.14881896972656,24.40277099609375,,21.926118850708008,793424800,15165800,,9495798,6585994,6554839,63176900,84847600,,14658400
2010-04-23,8.304964065551758,143.6300048828125,,109.06631469726562,271.4774475097656,272.76776123046875,33.2969856262207,24.068485260009766,,22.260286331176758,796955600,18975200,,7511075,4194463,4174621,32483800,126766600,,12498800
2010-04-26,8.26418399810791,147.11000061035156,,110.38170623779297,264.8273620605469,266.0860900878906,32.51904296875,24.185096740722656,,22.12430763244629,479068800,9318300,,8542677,8770351,8728862,42889300,63649300,,18274800
2010-04-27,8.03542423248291,142.02000427246094,,106.95016479492188,263.54217529296875,264.7947998046875,31.42246437072754,23.982969284057617,,21.421405792236328,709343600,8639000,,14251783,7718222,7681711,66296100,68730900,,17868400
2010-04-28,8.021932601928711,139.35000610351562,,108.37999725341797,263.60693359375,264.85986328125,32.200439453125,24.029613494873047,,21.57350730895996,758402400,9235300,,11050832,6837734,6805388,48578900,64557900,,20395200
2010-04-29,8.237811088562012,141.72999572753906,,111.46837615966797,265.0066833496094,266.2662658691406,32.60053634643555,24.09957504272461,,21.391441345214844,558840800,6314200,,9108632,6140731,6111682,36520300,52665200,,29408000
2010-04-30,8.006293296813965,137.10000610351562,,107.86528015136719,261.8684387207031,263.11309814453125,31.548418045043945,23.74197006225586,,20.794540405273438,542463600,6113500,,14577303,4889057,4865929,54121100,63214800,,25059600
2010-05-03,8.167588233947754,137.49000549316406,,110.15296173095703,264.3092956542969,265.5655517578125,32.252288818359375,23.990741729736328,,20.573301315307617,454342000,5654600,,7820501,3729527,3711884,31230900,43989500,,31020000
2010-05-04,7.932387351989746,129.8300018310547,,106.26388549804688,252.2395477294922,253.4384307861328,31.466920852661133,23.423236846923828,,20.365886688232422,723819600,12667800,,12236081,12198151,12140447,48982200,82085600,,30622800
2010-05-05,7.849899768829346,130.92999267578125,,103.51863861083984,253.92820739746094,255.1351318359375,31.585468292236328,23.205562591552734,,19.91878890991211,883103200,9458100,,13909948,9198750,9155236,43062100,66833800,,37174400
2010-05-06,7.551226615905762,128.7100067138672,,99.00041198730469,248.40391540527344,249.58457946777344,30.236980438232422,22.529218673706055,,19.109874725341797,1285860800,10189000,,23675964,10037683,9990200,78226200,128613000,,63938000
2010-05-07,7.232616424560547,124.9800033569336,,96.54110717773438,245.6492462158203,246.8168182373047,30.199949264526367,21.930618286132812,,18.964683532714844,1676018400,11927600,,21510567,10216150,10167822,72976300,173718100,,45519200
2010-05-10,7.788569927215576,131.2899932861328,,103.17547607421875,259.85101318359375,261.0860900878906,31.08165168762207,22.498123168945312,,19.8173885345459,984306400,6806100,,17962269,8286946,8247744,66578300,86653300,,35106800
2010-05-11,7.866153717041016,130.4600067138672,,102.94669342041016,253.5745391845703,254.77978515625,30.785268783569336,22.45148277282715,,19.39564323425293,848906800,6044100,,10855494,6670108,6638555,50771200,63789400,,47244000
2010-05-12,8.036955833435059,133.8699951171875,,105.46320343017578,251.75137329101562,252.9479522705078,30.88899803161621,22.88682746887207,,19.775318145751953,654379600,5904500,,8827975,7732475,7695896,47700000,47146800,,37131600
2010-05-13,7.922577381134033,131.47000122070312,,103.23265838623047,254.4861297607422,255.69569396972656,30.236980438232422,22.731340408325195,,19.7868595123291,599712400,5940200,,8360638,6676532,6644948,35320800,45188800,,31835600
2010-05-14,7.783356666564941,128.52999877929688,,100.88777923583984,252.8173828125,254.01901245117188,29.555347442626953,22.490346908569336,,17.83194923400879,759362800,5277800,,10883041,8262856,8223768,60719400,63334000,,169829200
2010-05-17,7.795624256134033,128.91000366210938,,100.43022918701172,253.03656005859375,254.23924255371094,29.518301010131836,22.498123168945312,,17.243392944335938,762834800,5642200,,10238085,5608544,5582012,56506200,46053300,,90552000
2010-05-18,7.73858642578125,126.27999877929688,,98.54286193847656,248.25448608398438,249.43443298339844,28.91074562072754,22.334135055541992,,16.177074432373047,782678400,5256900,,10334025,5672181,5645349,61735000,52690600,,189331200
2010-05-19,7.615313529968262,124.58999633789062,,98.7144546508789,246.29183959960938,247.46246337890625,29.17748260498047,22.053001403808594,,16.841796875,1025726800,6463300,,17542590,6917231,6884509,64600500,61746700,,131631200
2010-05-20,7.29088020324707,119.70999908447266,,92.99516296386719,236.61810302734375,237.74273681640625,28.029050827026367,21.170564651489258,,16.80716896057129,1282915200,8594400,,20076719,9863433,9816773,76564100,87991100,,101612800
2010-05-21,7.430711269378662,122.72000122070312,,93.91024780273438,235.1436309814453,236.26126098632812,29.673892974853516,20.959718704223633,,17.12567710876465,1223891200,7966900,,19028789,19454247,19362218,89588800,117596300,,79601200
2010-05-24,7.566861152648926,122.12000274658203,,91.56534576416016,237.6890869140625,238.81881713867188,28.614376068115234,20.514602661132812,,17.20646858215332,754238800,4535900,,9636861,8723777,8682509,49141600,73711700,,41148000
2010-05-25,7.51963996887207,124.86000061035156,,91.22222137451172,237.64425659179688,238.77377319335938,28.851470947265625,20.35841941833496,,16.841796875,1048006400,6913400,,15890277,6057420,6028765,66813700,98373600,,45448000
2010-05-26,7.485602378845215,123.20999908447266,,91.56534576416016,236.8472442626953,237.9729766845703,28.732925415039062,19.530651092529297,,16.94104766845703,850654000,6964600,,10826335,6977255,6944249,50719600,176684100,,44406000
2010-05-27,7.768946647644043,126.69999694824219,,95.28289794921875,244.3142547607422,245.47547912597656,29.948022842407227,20.303760528564453,,17.00796890258789,666282400,4747700,,9115379,5639258,5612582,44843000,136433600,,39094800
2010-05-28,7.877190589904785,125.45999908447266,,93.50991821289062,241.90826416015625,243.0580596923828,29.325653076171875,20.147567749023438,,16.724082946777344,815614800,3954800,,9149829,5811301,5783810,41252400,67496900,,26581200
2010-06-01,7.998317241668701,123.23999786376953,,91.393798828125,240.2843475341797,241.42642211914062,28.555095672607422,20.217849731445312,,16.500200271606445,876472800,3659500,,9506640,5353592,5328266,37848600,76152400,,25082000
2010-06-02,8.093995094299316,126.30999755859375,,93.50991821289062,245.76382446289062,246.9319305419922,29.303422927856445,20.66297721862793,,16.44481086730957,688548000,4764700,,8170357,5100647,5076518,39618500,65718800,,37608800
2010-06-03,8.068541526794434,128.75999450683594,,94.08183288574219,251.85598754882812,253.0530548095703,28.97001075744629,20.975337982177734,,16.811790466308594,650106800,5276900,,6738810,7328767,7294099,30950400,67837000,,39125600
2010-06-04,7.848979473114014,122.7699966430664,,89.84959411621094,248.4288330078125,249.60960388183594,27.873443603515625,20.13976287841797,,16.647916793823242,758304400,5497700,,14874613,7869988,7832759,52868900,89832200,,42138400
2010-06-07,7.695043087005615,122.01000213623047,,88.1338119506836,241.8534698486328,243.0030059814453,27.206623077392578,19.749309539794922,,16.5925235748291,886942000,6566400,,9518093,7292633,7258135,44528300,80456200,,30615200
2010-06-08,7.645671844482422,118.83999633789062,,88.53414916992188,241.48484802246094,242.63262939453125,27.99199867248535,19.608734130859375,,16.92949867248535,1000770400,11484400,,11618958,5390329,5364830,51017900,87355000,,30502800
2010-06-09,7.457695484161377,117.91000366210938,,87.61907958984375,236.12493896484375,237.24725341796875,27.502986907958984,19.358848571777344,,17.033363342285156,854630000,7369200,,8690968,5478458,5452542,42586000,87794000,,35586800
2010-06-10,7.681854724884033,123.20999908447266,,89.67800903320312,242.59568786621094,243.74874877929688,28.369874954223633,19.522844314575195,,17.875795364379883,776356000,6061800,,10220067,5175125,5150644,44302600,78930900,,36380000
2010-06-11,7.773852825164795,123.02999877929688,,88.99169921875,243.33790588378906,244.49449157714844,28.221691131591797,20.038238525390625,,17.559593200683594,545759200,4204600,,9210721,3576756,3559837,31147600,68057700,,30177200
2010-06-14,7.7974629402160645,123.83000183105469,,88.0194320678711,240.6928253173828,241.8368377685547,27.658594131469727,19.913297653198242,,17.02873992919922,602960400,3923000,,9845472,4096096,4076719,48662200,50972400,,37456800
2010-06-15,7.963359355926514,126.83999633789062,,90.30714416503906,248.065185546875,249.24424743652344,28.340232849121094,20.756683349609375,,17.755786895751953,585074000,4541000,,10281492,8551132,8510681,45355600,81641500,,31226400
2010-06-16,8.195185661315918,126.9000015258789,,90.65028381347656,249.69906616210938,250.88587951660156,28.540294647216797,20.553647994995117,,17.81117057800293,783678000,3964300,,11264214,4595762,4574021,37217100,48698000,,28142000
2010-06-17,8.336857795715332,125.88999938964844,,91.57119750976562,249.10629272460938,250.290283203125,28.480998992919922,20.592695236206055,,18.058134078979492,872855200,3479000,,7415343,3969423,3950645,34755100,47995500,,29133200
2010-06-18,8.404321670532227,125.83000183105469,,91.80140686035156,249.0813751220703,250.2652587890625,29.02928924560547,20.647361755371094,,17.781166076660156,784621600,3836000,,7712744,5767337,5740054,37270800,52075600,,29732800
2010-06-21,8.284727096557617,122.55000305175781,,92.66471862792969,243.3677978515625,244.52452087402344,28.799598693847656,20.264711380004883,,18.672075271606445,776490400,5327700,,9258795,5989366,5961033,33665100,54625300,,115862800
2010-06-22,8.397575378417969,122.30999755859375,,90.88052368164062,242.2171173095703,243.3683624267578,28.39951515197754,20.124143600463867,,18.17815589904785,717262000,6207200,,8447751,4456040,4434961,42245700,55985400,,46870800
2010-06-23,8.309260368347168,121.44999694824219,,88.57828521728516,240.1249542236328,241.26626586914062,28.81441307067871,19.76491928100586,,17.947341918945312,768457200,5455100,,12684633,4073411,4054142,45046000,61466200,,27933600
2010-06-24,8.248852729797363,118.33000183105469,,86.79403686523438,236.66293334960938,237.78778076171875,28.177236557006836,19.522844314575195,,17.65191650390625,714277200,7771100,,12518870,3801395,3783413,73843400,85243400,,26277600
2010-06-25,8.178319931030273,121.0,,85.81559753417969,235.4574432373047,236.5765838623047,29.22193145751953,19.155813217163086,,17.693458557128906,549942400,5769700,,17449848,4507231,4485910,70734200,156256700,,24130400
2010-06-28,8.227383613586426,117.80000305175781,,86.33362579345703,235.1585693359375,236.27627563476562,28.555095672607422,18.984012603759766,,17.36110496520996,584948000,5612200,,7857967,3537811,3521075,39962900,73784800,,20523600
2010-06-29,7.855422496795654,108.61000061035156,,83.34070587158203,226.28184509277344,227.35736083984375,27.458539962768555,18.203092575073242,4.7779998779296875,16.490970611572266,1133344800,12866300,,14937637,7030453,6997196,56694200,119882100,93831500.0,39851600
2010-06-30,7.713135719299316,109.26000213623047,,82.99540710449219,221.64422607421875,222.69769287109375,27.1251220703125,17.968820571899414,4.765999794006348,16.32940673828125,739452000,9740700,,10603866,7233411,7199194,35332500,81050500,85935500.0,24716400
2010-07-01,7.619608402252197,110.95999908447266,,81.26872253417969,218.92442321777344,219.9649658203125,26.768985748291016,18.085954666137695,4.392000198364258,16.816402435302734,1022896000,8529800,,13920101,7053540,7020173,56642900,92239400,41094000.0,30360000
2010-07-02,7.572384357452393,109.13999938964844,,79.8873519897461,217.45989990234375,218.49349975585938,26.58351707458496,18.17186164855957,3.8399999141693115,16.890270233154297,693842800,4477100,,10210798,3886513,3868128,36796000,62485100,25699000.0,18801200
2010-07-06,7.624209880828857,110.05999755859375,,80.40538024902344,217.22080993652344,218.2532501220703,26.954471588134766,18.60136604309082,3.2219998836517334,16.68022918701172,615235600,5219300,,10030111,5139392,5115080,35953600,73592000,34334500.0,23726000
2010-07-07,7.932084083557129,113.43000030517578,,84.14649963378906,224.25941467285156,225.3253173828125,28.30478858947754,18.976205825805664,3.1600000858306885,17.268783569335938,654556000,4941000,,11922482,6282862,6253141,44602900,79965300,34608500.0,20873600
2010-07-08,7.9142961502075195,116.22000122070312,,85.35517883300781,227.42755126953125,228.50851440429688,28.312217712402344,19.062103271484375,3.492000102996826,17.328784942626953,738144400,6775000,,11495523,5357807,5332462,41498200,50758100,38557000.0,16231600
2010-07-09,7.961216926574707,117.26000213623047,,86.0457992553711,232.87213134765625,233.97897338867188,28.824155807495117,18.952774047851562,3.4800000190734863,17.859638214111328,433322400,4065100,,5992246,8695471,8654337,30422300,53806100,20253000.0,22479600
2010-07-12,7.889764308929443,119.51000213623047,,85.93070220947266,237.0265655517578,238.1531524658203,29.076404571533203,19.390085220336914,3.4100000858306885,17.658836364746094,562878400,4783600,,4990804,6693796,6662131,24998900,49854200,11012500.0,15832800
2010-07-13,7.721415042877197,123.6500015258789,,87.5422592163086,243.6865997314453,244.8448486328125,30.033504486083984,19.624357223510742,3.628000020980835,17.67731285095215,1190924000,7091100,,7521904,7982408,7944647,48564800,61928700,13400500.0,19931600
2010-07-14,7.749932289123535,123.30000305175781,,87.48473358154297,244.7526092529297,245.91590881347656,29.937053680419922,19.866445541381836,3.9679999351501465,17.60576057434082,812047600,5257000,,5944276,6259374,6229764,37320600,72808100,20976000.0,12814800
2010-07-15,7.710679531097412,122.05999755859375,,87.7724838256836,246.0876007080078,247.25726318359375,30.018661499023438,19.921104431152344,3.9779999256134033,17.37494659423828,824866000,6047700,,10312770,9752819,9706684,81876200,56934700,18699000.0,16489200
2010-07-16,7.663150310516357,118.48999786376953,,83.74361419677734,228.9468536376953,230.0350341796875,28.935443878173828,19.436941146850586,4.127999782562256,16.490970611572266,1039858400,6227900,,16303950,15708259,15633950,58507400,65064800,13106500.0,39060000
2010-07-19,7.530677795410156,119.94000244140625,,84.14649963378906,232.21958923339844,233.3233184814453,28.965126037597656,19.702449798583984,4.381999969482422,16.437881469726562,1024478000,5030900,,6379490,9134711,9091499,35404900,38181800,12432500.0,20019200
2010-07-20,7.724172115325928,120.0999984741211,,85.98826599121094,239.89581298828125,241.03604125976562,29.402864456176758,19.897687911987305,4.059999942779541,16.987199783325195,1074950800,6785000,,8746322,8139395,8100891,43538200,45530700,9126500.0,19106400
2010-07-21,7.796236038208008,117.43000030517578,,85.41271209716797,237.8584442138672,238.98898315429688,28.505117416381836,19.61655044555664,4.044000148773193,16.701000213623047,1185671200,5011700,,8452847,6583785,6552641,41115600,73297300,6262500.0,15907600
2010-07-22,7.942815780639648,120.06999969482422,,87.5422592163086,241.4998016357422,242.64764404296875,29.19512176513672,20.17880630493164,4.199999809265137,17.18568992614746,645318800,15003400,,8359091,4311500,4291105,35494400,73016400,4789000.0,19493200
2010-07-23,7.97102689743042,118.87000274658203,,90.42008972167969,244.114990234375,245.2752685546875,29.55124282836914,20.155376434326172,4.257999897003174,17.446502685546875,533388800,42421100,,14655589,4545775,4524271,28241000,108520100,3268000.0,12660800
2010-07-26,7.950788974761963,118.4000015258789,,92.89497375488281,243.57203674316406,244.729736328125,29.922212600708008,20.381851196289062,4.190000057220459,17.559593200683594,420551600,11137800,,10523539,4005357,3986410,27209400,67249900,4611000.0,15792800
2010-07-27,8.09797477722168,117.12999725341797,,93.1252212524414,245.39520263671875,246.5615692138672,30.189313888549805,20.42870330810547,4.110000133514404,17.681922912597656,584771600,7796100,,9092473,4920775,4897498,44872200,60672100,3098500.0,17352400
2010-07-28,8.00230598449707,117.12999725341797,,92.3769760131836,241.27066040039062,242.41741943359375,29.914793014526367,20.264711380004883,4.144000053405762,17.351869583129883,519985200,5472300,,6822283,5010711,4987008,23945400,69704800,2336000.0,25205200
2010-07-29,7.914907932281494,116.86000061035156,,92.95250701904297,241.58946228027344,242.73773193359375,29.833175659179688,20.327180862426758,4.070000171661377,16.61330223083496,643806800,6175800,,9071881,5371057,5345649,28994300,69446200,3080000.0,58866800
2010-07-30,7.88853645324707,117.88999938964844,,92.77985382080078,241.5197296142578,242.66766357421875,29.885122299194336,20.155376434326172,3.98799991607666,16.92949867248535,448210000,7077500,,7816952,4304273,4283912,26406500,83534800,2134500.0,30784800
2010-08-02,8.029596328735352,120.06999969482422,,94.44896697998047,244.28933715820312,245.45045471191406,30.89414405822754,20.561458587646484,4.184000015258789,16.671003341674805,428055600,5443700,,8763560,3731334,3713683,35566700,55044600,3590500.0,53846800
2010-08-03,8.032048225402832,122.41999816894531,,94.39140319824219,244.00042724609375,245.16015625,30.478666305541992,20.42870330810547,4.389999866485596,16.848716735839844,417653600,5953800,,7162077,3618111,3600995,29967900,56877700,6152500.0,34164800
2010-08-04,8.064248085021973,127.58000183105469,,94.85183715820312,252.2146453857422,253.4134063720703,30.634471893310547,20.092914581298828,4.251999855041504,16.721778869628906,420375200,9270800,,5996120,7653580,7617375,23078100,78531900,4565000.0,20499200
2010-08-05,8.024994850158691,127.83000183105469,,95.08206939697266,253.101318359375,254.30430603027344,30.619632720947266,19.811779022216797,4.090000152587891,16.502511978149414,289097200,4282300,,6057597,4858945,4835959,19830500,64922100,3981000.0,30787600
2010-08-06,7.975627899169922,128.32000732421875,,94.67919921875,249.176025390625,250.36036682128906,30.003828048706055,19.952342987060547,3.9179999828338623,16.65022850036621,444897600,5065200,,7664046,6663885,6632361,34906600,55982100,3709500.0,19362800
2010-08-09,8.026528358459473,128.8300018310547,,94.27629089355469,251.7314453125,252.9279327392578,29.54380989074707,19.99919891357422,3.9200000762939453,17.250314712524414,303128000,5085800,,5189444,3758435,3740656,37790900,57096500,4063500.0,28612400
2010-08-10,7.954773902893066,130.0,,93.528076171875,250.9145050048828,252.1071014404297,29.06157112121582,19.57750129699707,3.805999994277954,17.372644424438477,451920000,5706900,,6920732,4163548,4143852,34166500,87257700,6406500.0,31068400
